"variable","ccodealp","year","metric","value"
"mad_gdppc","FRA",1995,"Consumption.cap.u",0.44863492903833
"mad_gdppc","FRA",1996,"Consumption.cap.u",0.45420144511656
"mad_gdppc","FRA",1997,"Consumption.cap.u",0.410633492979263
"mad_gdppc","FRA",1998,"Consumption.cap.u",0.437088953435326
"mad_gdppc","FRA",1999,"Consumption.cap.u",0.422060274897382
"mad_gdppc","FRA",2001,"Consumption.cap.u",0.422666502322031
"mad_gdppc","FRA",2002,"Consumption.cap.u",0.452915029122807
"mad_gdppc","FRA",2003,"Consumption.cap.u",0.465998851857733
"mad_gdppc","FRA",2004,"Consumption.cap.u",0.484108550183217
"mad_gdppc","FRA",2005,"Consumption.cap.u",0.514769969294898
"mad_gdppc","FRA",2006,"Consumption.cap.u",0.506958545492214
"mad_gdppc","FRA",2007,"Consumption.cap.u",0.522213815668815
"mad_gdppc","NOR",1992,"Consumption.cap.u",0.52316380024555
"mad_gdppc","NOR",1993,"Consumption.cap.u",0.54355773375768
"mad_gdppc","NOR",1994,"Consumption.cap.u",0.557517868695516
"mad_gdppc","NOR",1995,"Consumption.cap.u",0.605197550019619
"mad_gdppc","NOR",1996,"Consumption.cap.u",0.624634221497955
"mad_gdppc","NOR",1997,"Consumption.cap.u",0.645683666901173
"mad_gdppc","NOR",1998,"Consumption.cap.u",0.657912553053245
"mad_gdppc","NOR",1999,"Consumption.cap.u",0.621007703679781
"mad_gdppc","NOR",2001,"Consumption.cap.u",0.638828980805233
"mad_gdppc","NOR",2002,"Consumption.cap.u",0.650935668554398
"mad_gdppc","NOR",2003,"Consumption.cap.u",0.674984035993274
"mad_gdppc","NOR",2004,"Consumption.cap.u",0.671086396990647
"mad_gdppc","NOR",2005,"Consumption.cap.u",1
"mad_gdppc","NOR",2006,"Consumption.cap.u",0.849996712660384
"mad_gdppc","NOR",2007,"Consumption.cap.u",0.907126222273338
"mad_gdppc","POL",1992,"Consumption.cap.u",0.154084763863468
"mad_gdppc","POL",1993,"Consumption.cap.u",0.214122619291626
"mad_gdppc","POL",1994,"Consumption.cap.u",0.187584387570028
"mad_gdppc","POL",1995,"Consumption.cap.u",0.235144455566036
"mad_gdppc","POL",1996,"Consumption.cap.u",0.220526656595509
"mad_gdppc","POL",1997,"Consumption.cap.u",0.22811520568398
"mad_gdppc","POL",1998,"Consumption.cap.u",0.243004216361428
"mad_gdppc","POL",1999,"Consumption.cap.u",0.236339891997705
"mad_gdppc","POL",2001,"Consumption.cap.u",0.261117927824182
"mad_gdppc","POL",2002,"Consumption.cap.u",0.269108235646302
"mad_gdppc","POL",2003,"Consumption.cap.u",0.276959676171736
"mad_gdppc","POL",2004,"Consumption.cap.u",0.313023014465814
"mad_gdppc","POL",2005,"Consumption.cap.u",0.317326501729779
"mad_gdppc","POL",2006,"Consumption.cap.u",0.333467168597154
"mad_gdppc","POL",2007,"Consumption.cap.u",0.386872581869708
"mad_gdppc","SWE",1992,"Consumption.cap.u",0.359071913552533
"mad_gdppc","SWE",1993,"Consumption.cap.u",0.318965165446445
"mad_gdppc","SWE",1994,"Consumption.cap.u",0.341455185614826
"mad_gdppc","SWE",1995,"Consumption.cap.u",0.377800962104098
"mad_gdppc","SWE",1996,"Consumption.cap.u",0.390153623000732
"mad_gdppc","SWE",1997,"Consumption.cap.u",0.390031556258092
"mad_gdppc","SWE",1998,"Consumption.cap.u",0.428824797005976
"mad_gdppc","SWE",1999,"Consumption.cap.u",0.430199535971261
"mad_gdppc","SWE",2001,"Consumption.cap.u",0.422216752259447
"mad_gdppc","SWE",2002,"Consumption.cap.u",0.430500448731312
"mad_gdppc","SWE",2003,"Consumption.cap.u",0.463689466972541
"mad_gdppc","SWE",2004,"Consumption.cap.u",0.481409758687583
"mad_gdppc","SWE",2005,"Consumption.cap.u",0.541421163219017
"mad_gdppc","SWE",2006,"Consumption.cap.u",0.534709366550333
"mad_gdppc","SWE",2007,"Consumption.cap.u",0.570212092528155
"mad_gdppc","UKR",1992,"Consumption.cap.u",0.0401928307408808
"mad_gdppc","UKR",1993,"Consumption.cap.u",0.0455197521988363
"mad_gdppc","UKR",1994,"Consumption.cap.u",0.0268035183964507
"mad_gdppc","UKR",1995,"Consumption.cap.u",0.0252000710311697
"mad_gdppc","UKR",1996,"Consumption.cap.u",0.0101120195872664
"mad_gdppc","UKR",1997,"Consumption.cap.u",0.0130231425244787
"mad_gdppc","UKR",1998,"Consumption.cap.u",0
"mad_gdppc","UKR",1999,"Consumption.cap.u",0.00098746220383332
"mad_gdppc","UKR",2001,"Consumption.cap.u",0.0204831108538336
"mad_gdppc","UKR",2002,"Consumption.cap.u",0.0208237620011588
"mad_gdppc","UKR",2003,"Consumption.cap.u",0.019233909339071
"mad_gdppc","UKR",2004,"Consumption.cap.u",0.0383570133600834
"mad_gdppc","UKR",2005,"Consumption.cap.u",0.0568992672656927
"mad_gdppc","UKR",2006,"Consumption.cap.u",0.0841261667269974
"mad_gdppc","UKR",2007,"Consumption.cap.u",0.099645237245189
"SI.DST.04TH.20","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.DST.04TH.20","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.DST.04TH.20","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.DST.04TH.20","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.DST.04TH.20","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.DST.04TH.20","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.DST.04TH.20","DNK",1992,"Consumption.cap.u",0.362781333575784
"SI.DST.04TH.20","DNK",1995,"Consumption.cap.u",0.380928453652353
"SI.DST.04TH.20","DNK",2004,"Consumption.cap.u",0.494343849369404
"SI.DST.04TH.20","DNK",2007,"Consumption.cap.u",0.608930300324789
"SI.DST.04TH.20","ESP",1995,"Consumption.cap.u",0.399176637860852
"SI.DST.04TH.20","ESP",2004,"Consumption.cap.u",0.633147306053792
"SI.DST.04TH.20","ESP",2007,"Consumption.cap.u",0.712135563184672
"SI.DST.04TH.20","FIN",1995,"Consumption.cap.u",0.580660374064623
"SI.DST.04TH.20","FIN",2004,"Consumption.cap.u",0.65324068192876
"SI.DST.04TH.20","FIN",2007,"Consumption.cap.u",0.714440993237988
"SI.DST.04TH.20","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.DST.04TH.20","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.DST.04TH.20","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.DST.04TH.20","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.DST.04TH.20","NOR",1995,"Consumption.cap.u",0.605197550019619
"SI.DST.04TH.20","NOR",2004,"Consumption.cap.u",0.671086396990647
"SI.DST.04TH.20","NOR",2007,"Consumption.cap.u",0.907126222273338
"SI.DST.04TH.20","POL",1992,"Consumption.cap.u",0.154084763863468
"SI.DST.04TH.20","POL",1996,"Consumption.cap.u",0.220526656595509
"SI.DST.04TH.20","POL",1998,"Consumption.cap.u",0.243004216361428
"SI.DST.04TH.20","POL",1999,"Consumption.cap.u",0.236339891997705
"SI.DST.04TH.20","POL",2001,"Consumption.cap.u",0.261117927824182
"SI.DST.04TH.20","POL",2002,"Consumption.cap.u",0.269108235646302
"SI.DST.04TH.20","POL",2004,"Consumption.cap.u",0.313023014465814
"SI.DST.04TH.20","POL",2005,"Consumption.cap.u",0.317326501729779
"SI.DST.04TH.20","POL",2006,"Consumption.cap.u",0.333467168597154
"SI.DST.04TH.20","POL",2007,"Consumption.cap.u",0.386872581869708
"SI.DST.04TH.20","SWE",1992,"Consumption.cap.u",0.359071913552533
"SI.DST.04TH.20","SWE",1995,"Consumption.cap.u",0.377800962104098
"SI.DST.04TH.20","SWE",2005,"Consumption.cap.u",0.541421163219017
"SI.DST.04TH.20","UKR",1992,"Consumption.cap.u",0.0401928307408808
"SI.DST.04TH.20","UKR",1995,"Consumption.cap.u",0.0252000710311697
"SI.DST.04TH.20","UKR",1996,"Consumption.cap.u",0.0101120195872664
"SI.DST.04TH.20","UKR",1999,"Consumption.cap.u",0.00098746220383332
"SI.DST.04TH.20","UKR",2002,"Consumption.cap.u",0.0208237620011588
"SI.DST.04TH.20","UKR",2003,"Consumption.cap.u",0.019233909339071
"SI.DST.04TH.20","UKR",2004,"Consumption.cap.u",0.0383570133600834
"SI.DST.04TH.20","UKR",2005,"Consumption.cap.u",0.0568992672656927
"SI.DST.04TH.20","UKR",2006,"Consumption.cap.u",0.0841261667269974
"SI.DST.04TH.20","UKR",2007,"Consumption.cap.u",0.099645237245189
"SI.DST.10TH.10","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.DST.10TH.10","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.DST.10TH.10","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.DST.10TH.10","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.DST.10TH.10","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.DST.10TH.10","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.DST.10TH.10","DNK",1992,"Consumption.cap.u",0.362781333575784
"SI.DST.10TH.10","DNK",1995,"Consumption.cap.u",0.380928453652353
"SI.DST.10TH.10","DNK",2004,"Consumption.cap.u",0.494343849369404
"SI.DST.10TH.10","DNK",2007,"Consumption.cap.u",0.608930300324789
"SI.DST.10TH.10","ESP",1995,"Consumption.cap.u",0.399176637860852
"SI.DST.10TH.10","ESP",2004,"Consumption.cap.u",0.633147306053792
"SI.DST.10TH.10","ESP",2007,"Consumption.cap.u",0.712135563184672
"SI.DST.10TH.10","FIN",1995,"Consumption.cap.u",0.580660374064623
"SI.DST.10TH.10","FIN",2004,"Consumption.cap.u",0.65324068192876
"SI.DST.10TH.10","FIN",2007,"Consumption.cap.u",0.714440993237988
"SI.DST.10TH.10","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.DST.10TH.10","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.DST.10TH.10","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.DST.10TH.10","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.DST.10TH.10","NOR",1995,"Consumption.cap.u",0.605197550019619
"SI.DST.10TH.10","NOR",2004,"Consumption.cap.u",0.671086396990647
"SI.DST.10TH.10","NOR",2007,"Consumption.cap.u",0.907126222273338
"SI.DST.10TH.10","POL",1992,"Consumption.cap.u",0.154084763863468
"SI.DST.10TH.10","POL",1996,"Consumption.cap.u",0.220526656595509
"SI.DST.10TH.10","POL",1998,"Consumption.cap.u",0.243004216361428
"SI.DST.10TH.10","POL",1999,"Consumption.cap.u",0.236339891997705
"SI.DST.10TH.10","POL",2001,"Consumption.cap.u",0.261117927824182
"SI.DST.10TH.10","POL",2002,"Consumption.cap.u",0.269108235646302
"SI.DST.10TH.10","POL",2004,"Consumption.cap.u",0.313023014465814
"SI.DST.10TH.10","POL",2005,"Consumption.cap.u",0.317326501729779
"SI.DST.10TH.10","POL",2006,"Consumption.cap.u",0.333467168597154
"SI.DST.10TH.10","POL",2007,"Consumption.cap.u",0.386872581869708
"SI.DST.10TH.10","SWE",1992,"Consumption.cap.u",0.359071913552533
"SI.DST.10TH.10","SWE",1995,"Consumption.cap.u",0.377800962104098
"SI.DST.10TH.10","SWE",2005,"Consumption.cap.u",0.541421163219017
"SI.DST.10TH.10","UKR",1992,"Consumption.cap.u",0.0401928307408808
"SI.DST.10TH.10","UKR",1995,"Consumption.cap.u",0.0252000710311697
"SI.DST.10TH.10","UKR",1996,"Consumption.cap.u",0.0101120195872664
"SI.DST.10TH.10","UKR",1999,"Consumption.cap.u",0.00098746220383332
"SI.DST.10TH.10","UKR",2002,"Consumption.cap.u",0.0208237620011588
"SI.DST.10TH.10","UKR",2003,"Consumption.cap.u",0.019233909339071
"SI.DST.10TH.10","UKR",2004,"Consumption.cap.u",0.0383570133600834
"SI.DST.10TH.10","UKR",2005,"Consumption.cap.u",0.0568992672656927
"SI.DST.10TH.10","UKR",2006,"Consumption.cap.u",0.0841261667269974
"SI.DST.10TH.10","UKR",2007,"Consumption.cap.u",0.099645237245189
"SI.DST.FRST.10","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.DST.FRST.10","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.DST.FRST.10","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.DST.FRST.10","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.DST.FRST.10","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.DST.FRST.10","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.DST.FRST.10","DNK",1992,"Consumption.cap.u",0.362781333575784
"SI.DST.FRST.10","DNK",1995,"Consumption.cap.u",0.380928453652353
"SI.DST.FRST.10","DNK",2004,"Consumption.cap.u",0.494343849369404
"SI.DST.FRST.10","DNK",2007,"Consumption.cap.u",0.608930300324789
"SI.DST.FRST.10","ESP",1995,"Consumption.cap.u",0.399176637860852
"SI.DST.FRST.10","ESP",2004,"Consumption.cap.u",0.633147306053792
"SI.DST.FRST.10","ESP",2007,"Consumption.cap.u",0.712135563184672
"SI.DST.FRST.10","FIN",1995,"Consumption.cap.u",0.580660374064623
"SI.DST.FRST.10","FIN",2004,"Consumption.cap.u",0.65324068192876
"SI.DST.FRST.10","FIN",2007,"Consumption.cap.u",0.714440993237988
"SI.DST.FRST.10","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.DST.FRST.10","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.DST.FRST.10","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.DST.FRST.10","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.DST.FRST.10","NOR",1995,"Consumption.cap.u",0.605197550019619
"SI.DST.FRST.10","NOR",2004,"Consumption.cap.u",0.671086396990647
"SI.DST.FRST.10","NOR",2007,"Consumption.cap.u",0.907126222273338
"SI.DST.FRST.10","POL",1992,"Consumption.cap.u",0.154084763863468
"SI.DST.FRST.10","POL",1996,"Consumption.cap.u",0.220526656595509
"SI.DST.FRST.10","POL",1998,"Consumption.cap.u",0.243004216361428
"SI.DST.FRST.10","POL",1999,"Consumption.cap.u",0.236339891997705
"SI.DST.FRST.10","POL",2001,"Consumption.cap.u",0.261117927824182
"SI.DST.FRST.10","POL",2002,"Consumption.cap.u",0.269108235646302
"SI.DST.FRST.10","POL",2004,"Consumption.cap.u",0.313023014465814
"SI.DST.FRST.10","POL",2005,"Consumption.cap.u",0.317326501729779
"SI.DST.FRST.10","POL",2006,"Consumption.cap.u",0.333467168597154
"SI.DST.FRST.10","POL",2007,"Consumption.cap.u",0.386872581869708
"SI.DST.FRST.10","SWE",1992,"Consumption.cap.u",0.359071913552533
"SI.DST.FRST.10","SWE",1995,"Consumption.cap.u",0.377800962104098
"SI.DST.FRST.10","SWE",2005,"Consumption.cap.u",0.541421163219017
"SI.DST.FRST.10","UKR",1992,"Consumption.cap.u",0.0401928307408808
"SI.DST.FRST.10","UKR",1995,"Consumption.cap.u",0.0252000710311697
"SI.DST.FRST.10","UKR",1996,"Consumption.cap.u",0.0101120195872664
"SI.DST.FRST.10","UKR",1999,"Consumption.cap.u",0.00098746220383332
"SI.DST.FRST.10","UKR",2002,"Consumption.cap.u",0.0208237620011588
"SI.DST.FRST.10","UKR",2003,"Consumption.cap.u",0.019233909339071
"SI.DST.FRST.10","UKR",2004,"Consumption.cap.u",0.0383570133600834
"SI.DST.FRST.10","UKR",2005,"Consumption.cap.u",0.0568992672656927
"SI.DST.FRST.10","UKR",2006,"Consumption.cap.u",0.0841261667269974
"SI.DST.FRST.10","UKR",2007,"Consumption.cap.u",0.099645237245189
"SI.POV.5DAY","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.POV.5DAY","DEU",1994,"Consumption.cap.u",0.457081991890619
"SI.POV.5DAY","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.POV.5DAY","DEU",2004,"Consumption.cap.u",0.436012561882409
"SI.POV.5DAY","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.POV.5DAY","DEU",2007,"Consumption.cap.u",0.46891623756597
"SI.POV.5DAY","DNK",1992,"Consumption.cap.u",0.362781333575784
"SI.POV.5DAY","DNK",1995,"Consumption.cap.u",0.380928453652353
"SI.POV.5DAY","DNK",2004,"Consumption.cap.u",0.494343849369404
"SI.POV.5DAY","DNK",2007,"Consumption.cap.u",0.608930300324789
"SI.POV.5DAY","ESP",1995,"Consumption.cap.u",0.399176637860852
"SI.POV.5DAY","ESP",2004,"Consumption.cap.u",0.633147306053792
"SI.POV.5DAY","ESP",2007,"Consumption.cap.u",0.712135563184672
"SI.POV.5DAY","FIN",1995,"Consumption.cap.u",0.580660374064623
"SI.POV.5DAY","FIN",2004,"Consumption.cap.u",0.65324068192876
"SI.POV.5DAY","FIN",2007,"Consumption.cap.u",0.714440993237988
"SI.POV.5DAY","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.POV.5DAY","FRA",1994,"Consumption.cap.u",0.430914905863719
"SI.POV.5DAY","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.POV.5DAY","FRA",2005,"Consumption.cap.u",0.514769969294898
"SI.POV.5DAY","NOR",1995,"Consumption.cap.u",0.605197550019619
"SI.POV.5DAY","NOR",2004,"Consumption.cap.u",0.671086396990647
"SI.POV.5DAY","NOR",2007,"Consumption.cap.u",0.907126222273338
"SI.POV.5DAY","POL",1992,"Consumption.cap.u",0.154084763863468
"SI.POV.5DAY","POL",1996,"Consumption.cap.u",0.220526656595509
"SI.POV.5DAY","POL",1998,"Consumption.cap.u",0.243004216361428
"SI.POV.5DAY","POL",1999,"Consumption.cap.u",0.236339891997705
"SI.POV.5DAY","POL",2001,"Consumption.cap.u",0.261117927824182
"SI.POV.5DAY","POL",2002,"Consumption.cap.u",0.269108235646302
"SI.POV.5DAY","POL",2004,"Consumption.cap.u",0.313023014465814
"SI.POV.5DAY","POL",2005,"Consumption.cap.u",0.317326501729779
"SI.POV.5DAY","POL",2006,"Consumption.cap.u",0.333467168597154
"SI.POV.5DAY","POL",2007,"Consumption.cap.u",0.386872581869708
"SI.POV.5DAY","SWE",1992,"Consumption.cap.u",0.359071913552533
"SI.POV.5DAY","SWE",1995,"Consumption.cap.u",0.377800962104098
"SI.POV.5DAY","SWE",2005,"Consumption.cap.u",0.541421163219017
"SI.POV.5DAY","UKR",1992,"Consumption.cap.u",0.0401928307408808
"SI.POV.5DAY","UKR",1995,"Consumption.cap.u",0.0252000710311697
"SI.POV.5DAY","UKR",1996,"Consumption.cap.u",0.0101120195872664
"SI.POV.5DAY","UKR",1999,"Consumption.cap.u",0.00098746220383332
"SI.POV.5DAY","UKR",2002,"Consumption.cap.u",0.0208237620011588
"SI.POV.5DAY","UKR",2003,"Consumption.cap.u",0.019233909339071
"SI.POV.5DAY","UKR",2004,"Consumption.cap.u",0.0383570133600834
"SI.POV.5DAY","UKR",2005,"Consumption.cap.u",0.0568992672656927
"SI.POV.5DAY","UKR",2006,"Consumption.cap.u",0.0841261667269974
"SI.POV.5DAY","UKR",2007,"Consumption.cap.u",0.099645237245189
"une_imr","DEU",1999,"Consumption.cap.u",0.398169966158842
"une_imr","DEU",2001,"Consumption.cap.u",0.375403906591665
"une_imr","DEU",2002,"Consumption.cap.u",0.373898554429355
"une_imr","DEU",2003,"Consumption.cap.u",0.415347971259664
"une_imr","DEU",2004,"Consumption.cap.u",0.436012561882409
"une_imr","DEU",2005,"Consumption.cap.u",0.451943842578514
"une_imr","DEU",2006,"Consumption.cap.u",0.463588903953611
"une_imr","DEU",2007,"Consumption.cap.u",0.46891623756597
"une_imr","DNK",1999,"Consumption.cap.u",0.368341436998299
"une_imr","DNK",2001,"Consumption.cap.u",0.384432113400259
"une_imr","DNK",2002,"Consumption.cap.u",0.430649022118471
"une_imr","DNK",2003,"Consumption.cap.u",0.453064880088264
"une_imr","DNK",2004,"Consumption.cap.u",0.494343849369404
"une_imr","DNK",2005,"Consumption.cap.u",0.551931306053835
"une_imr","DNK",2006,"Consumption.cap.u",0.571129703100923
"une_imr","DNK",2007,"Consumption.cap.u",0.608930300324789
"une_imr","ESP",1999,"Consumption.cap.u",0.507547024672854
"une_imr","ESP",2001,"Consumption.cap.u",0.539710624967148
"une_imr","ESP",2002,"Consumption.cap.u",0.551135980270356
"une_imr","ESP",2003,"Consumption.cap.u",0.606777813553463
"une_imr","ESP",2004,"Consumption.cap.u",0.633147306053792
"une_imr","ESP",2005,"Consumption.cap.u",0.664932679740712
"une_imr","ESP",2006,"Consumption.cap.u",0.702028933494354
"une_imr","ESP",2007,"Consumption.cap.u",0.712135563184672
"une_imr","FIN",1999,"Consumption.cap.u",0.609155886521284
"une_imr","FIN",2001,"Consumption.cap.u",0.583429472952152
"une_imr","FIN",2002,"Consumption.cap.u",0.60351474085192
"une_imr","FIN",2003,"Consumption.cap.u",0.661574199231923
"une_imr","FIN",2004,"Consumption.cap.u",0.65324068192876
"une_imr","FIN",2005,"Consumption.cap.u",0.696409581428039
"une_imr","FIN",2006,"Consumption.cap.u",0.700335940908187
"une_imr","FIN",2007,"Consumption.cap.u",0.714440993237988
"une_imr","FRA",1999,"Consumption.cap.u",0.422060274897382
"une_imr","FRA",2001,"Consumption.cap.u",0.422666502322031
"une_imr","FRA",2002,"Consumption.cap.u",0.452915029122807
"une_imr","FRA",2003,"Consumption.cap.u",0.465998851857733
"une_imr","FRA",2004,"Consumption.cap.u",0.484108550183217
"une_imr","FRA",2005,"Consumption.cap.u",0.514769969294898
"une_imr","FRA",2006,"Consumption.cap.u",0.506958545492214
"une_imr","FRA",2007,"Consumption.cap.u",0.522213815668815
"une_imr","NOR",1999,"Consumption.cap.u",0.621007703679781
"une_imr","NOR",2001,"Consumption.cap.u",0.638828980805233
"une_imr","NOR",2002,"Consumption.cap.u",0.650935668554398
"une_imr","NOR",2003,"Consumption.cap.u",0.674984035993274
"une_imr","NOR",2004,"Consumption.cap.u",0.671086396990647
"une_imr","NOR",2005,"Consumption.cap.u",1
"une_imr","NOR",2006,"Consumption.cap.u",0.849996712660384
"une_imr","NOR",2007,"Consumption.cap.u",0.907126222273338
"une_imr","POL",1999,"Consumption.cap.u",0.236339891997705
"une_imr","POL",2001,"Consumption.cap.u",0.261117927824182
"une_imr","POL",2002,"Consumption.cap.u",0.269108235646302
"une_imr","POL",2003,"Consumption.cap.u",0.276959676171736
"une_imr","POL",2004,"Consumption.cap.u",0.313023014465814
"une_imr","POL",2005,"Consumption.cap.u",0.317326501729779
"une_imr","POL",2006,"Consumption.cap.u",0.333467168597154
"une_imr","POL",2007,"Consumption.cap.u",0.386872581869708
"une_imr","SWE",1999,"Consumption.cap.u",0.430199535971261
"une_imr","SWE",2001,"Consumption.cap.u",0.422216752259447
"une_imr","SWE",2002,"Consumption.cap.u",0.430500448731312
"une_imr","SWE",2003,"Consumption.cap.u",0.463689466972541
"une_imr","SWE",2004,"Consumption.cap.u",0.481409758687583
"une_imr","SWE",2005,"Consumption.cap.u",0.541421163219017
"une_imr","SWE",2006,"Consumption.cap.u",0.534709366550333
"une_imr","SWE",2007,"Consumption.cap.u",0.570212092528155
"une_imr","UKR",1999,"Consumption.cap.u",0.00098746220383332
"une_imr","UKR",2001,"Consumption.cap.u",0.0204831108538336
"une_imr","UKR",2002,"Consumption.cap.u",0.0208237620011588
"une_imr","UKR",2003,"Consumption.cap.u",0.019233909339071
"une_imr","UKR",2004,"Consumption.cap.u",0.0383570133600834
"une_imr","UKR",2005,"Consumption.cap.u",0.0568992672656927
"une_imr","UKR",2006,"Consumption.cap.u",0.0841261667269974
"une_imr","UKR",2007,"Consumption.cap.u",0.099645237245189
"une_leb","DEU",1999,"Consumption.cap.u",0.398169966158842
"une_leb","DEU",2001,"Consumption.cap.u",0.375403906591665
"une_leb","DEU",2002,"Consumption.cap.u",0.373898554429355
"une_leb","DEU",2003,"Consumption.cap.u",0.415347971259664
"une_leb","DEU",2004,"Consumption.cap.u",0.436012561882409
"une_leb","DEU",2005,"Consumption.cap.u",0.451943842578514
"une_leb","DEU",2006,"Consumption.cap.u",0.463588903953611
"une_leb","DEU",2007,"Consumption.cap.u",0.46891623756597
"une_leb","DNK",1999,"Consumption.cap.u",0.368341436998299
"une_leb","DNK",2001,"Consumption.cap.u",0.384432113400259
"une_leb","DNK",2002,"Consumption.cap.u",0.430649022118471
"une_leb","DNK",2003,"Consumption.cap.u",0.453064880088264
"une_leb","DNK",2004,"Consumption.cap.u",0.494343849369404
"une_leb","DNK",2005,"Consumption.cap.u",0.551931306053835
"une_leb","DNK",2006,"Consumption.cap.u",0.571129703100923
"une_leb","DNK",2007,"Consumption.cap.u",0.608930300324789
"une_leb","ESP",1999,"Consumption.cap.u",0.507547024672854
"une_leb","ESP",2001,"Consumption.cap.u",0.539710624967148
"une_leb","ESP",2002,"Consumption.cap.u",0.551135980270356
"une_leb","ESP",2003,"Consumption.cap.u",0.606777813553463
"une_leb","ESP",2004,"Consumption.cap.u",0.633147306053792
"une_leb","ESP",2005,"Consumption.cap.u",0.664932679740712
"une_leb","ESP",2006,"Consumption.cap.u",0.702028933494354
"une_leb","ESP",2007,"Consumption.cap.u",0.712135563184672
"une_leb","FIN",1999,"Consumption.cap.u",0.609155886521284
"une_leb","FIN",2001,"Consumption.cap.u",0.583429472952152
"une_leb","FIN",2002,"Consumption.cap.u",0.60351474085192
"une_leb","FIN",2003,"Consumption.cap.u",0.661574199231923
"une_leb","FIN",2004,"Consumption.cap.u",0.65324068192876
"une_leb","FIN",2005,"Consumption.cap.u",0.696409581428039
"une_leb","FIN",2006,"Consumption.cap.u",0.700335940908187
"une_leb","FIN",2007,"Consumption.cap.u",0.714440993237988
"une_leb","FRA",1999,"Consumption.cap.u",0.422060274897382
"une_leb","FRA",2001,"Consumption.cap.u",0.422666502322031
"une_leb","FRA",2002,"Consumption.cap.u",0.452915029122807
"une_leb","FRA",2003,"Consumption.cap.u",0.465998851857733
"une_leb","FRA",2004,"Consumption.cap.u",0.484108550183217
"une_leb","FRA",2005,"Consumption.cap.u",0.514769969294898
"une_leb","FRA",2006,"Consumption.cap.u",0.506958545492214
"une_leb","FRA",2007,"Consumption.cap.u",0.522213815668815
"une_leb","NOR",1999,"Consumption.cap.u",0.621007703679781
"une_leb","NOR",2001,"Consumption.cap.u",0.638828980805233
"une_leb","NOR",2002,"Consumption.cap.u",0.650935668554398
"une_leb","NOR",2003,"Consumption.cap.u",0.674984035993274
"une_leb","NOR",2004,"Consumption.cap.u",0.671086396990647
"une_leb","NOR",2005,"Consumption.cap.u",1
"une_leb","NOR",2006,"Consumption.cap.u",0.849996712660384
"une_leb","NOR",2007,"Consumption.cap.u",0.907126222273338
"une_leb","POL",1999,"Consumption.cap.u",0.236339891997705
"une_leb","POL",2001,"Consumption.cap.u",0.261117927824182
"une_leb","POL",2002,"Consumption.cap.u",0.269108235646302
"une_leb","POL",2003,"Consumption.cap.u",0.276959676171736
"une_leb","POL",2004,"Consumption.cap.u",0.313023014465814
"une_leb","POL",2005,"Consumption.cap.u",0.317326501729779
"une_leb","POL",2006,"Consumption.cap.u",0.333467168597154
"une_leb","POL",2007,"Consumption.cap.u",0.386872581869708
"une_leb","SWE",1999,"Consumption.cap.u",0.430199535971261
"une_leb","SWE",2001,"Consumption.cap.u",0.422216752259447
"une_leb","SWE",2002,"Consumption.cap.u",0.430500448731312
"une_leb","SWE",2003,"Consumption.cap.u",0.463689466972541
"une_leb","SWE",2004,"Consumption.cap.u",0.481409758687583
"une_leb","SWE",2005,"Consumption.cap.u",0.541421163219017
"une_leb","SWE",2006,"Consumption.cap.u",0.534709366550333
"une_leb","SWE",2007,"Consumption.cap.u",0.570212092528155
